净值日期,单位净值
2019-12-17 16:00:00,1.3457
2019-12-18 16:00:00,1.3568
2019-12-19 16:00:00,1.3613
2019-12-22 16:00:00,1.3646
2019-12-23 16:00:00,1.37
2019-12-24 16:00:00,1.3689
2019-12-25 16:00:00,1.3681
2019-12-26 16:00:00,1.3738
2019-12-29 16:00:00,1.3692
2019-12-30 16:00:00,1.3684
2020-01-01 16:00:00,1.3913
2020-01-02 16:00:00,1.3884
2020-01-05 16:00:00,1.388
2020-01-06 16:00:00,1.406
2020-01-07 16:00:00,1.4084
2020-01-08 16:00:00,1.4344
2020-01-09 16:00:00,1.4347
2020-01-12 16:00:00,1.4668
2020-01-13 16:00:00,1.4641
2020-01-14 16:00:00,1.4625
2020-01-15 16:00:00,1.4752
2020-01-16 16:00:00,1.4816
2020-01-19 16:00:00,1.4739
2020-01-20 16:00:00,1.4572
2020-01-21 16:00:00,1.4817
2020-01-22 16:00:00,1.4607
2020-02-02 16:00:00,1.4272
2020-02-03 16:00:00,1.4731
2020-02-04 16:00:00,1.4915
2020-02-05 16:00:00,1.5101
2020-02-06 16:00:00,1.4993
2020-02-09 16:00:00,1.5064
2020-02-10 16:00:00,1.5228
2020-02-11 16:00:00,1.5336
2020-02-12 16:00:00,1.5371
2020-02-13 16:00:00,1.5325
2020-02-16 16:00:00,1.5354
2020-02-17 16:00:00,1.5208
2020-02-18 16:00:00,1.5401
2020-02-19 16:00:00,1.5365
2020-02-20 16:00:00,1.5182
2020-02-23 16:00:00,1.4814
2020-02-24 16:00:00,1.4767
2020-02-25 16:00:00,1.4656
2020-02-26 16:00:00,1.4405
2020-02-27 16:00:00,1.4147
2020-03-01 16:00:00,1.4526
2020-03-02 16:00:00,1.4313
2020-03-03 16:00:00,1.4563
2020-03-04 16:00:00,1.4561
2020-03-05 16:00:00,1.4329
2020-03-08 16:00:00,1.3512
2020-03-09 16:00:00,1.3883
2020-03-10 16:00:00,1.358
2020-03-11 16:00:00,1.2744
2020-03-12 16:00:00,1.3235
2020-03-15 16:00:00,1.2
2020-03-16 16:00:00,1.2389
2020-03-17 16:00:00,1.1872
2020-03-18 16:00:00,1.2034
2020-03-19 16:00:00,1.2309
2020-03-22 16:00:00,1.2138
2020-03-23 16:00:00,1.3032
2020-03-24 16:00:00,1.3201
2020-03-25 16:00:00,1.3438
2020-03-26 16:00:00,1.3136
2020-03-29 16:00:00,1.3216
2020-03-30 16:00:00,1.3404
2020-03-31 16:00:00,1.3062
2020-04-01 16:00:00,1.3329
2020-04-02 16:00:00,1.319
2020-04-06 16:00:00,1.3859
2020-04-07 16:00:00,1.3861
2020-04-08 16:00:00,1.3876
2020-04-09 16:00:00,1.3841
2020-04-12 16:00:00,1.3922
2020-04-13 16:00:00,1.4204
2020-04-14 16:00:00,1.4141
2020-04-15 16:00:00,1.4354
2020-04-16 16:00:00,1.4483
2020-04-19 16:00:00,1.4481
2020-04-20 16:00:00,1.4068
2020-04-21 16:00:00,1.4358
2020-04-22 16:00:00,1.442
2020-04-23 16:00:00,1.4337
2020-04-26 16:00:00,1.4542
2020-04-27 16:00:00,1.4548
2020-04-28 16:00:00,1.4863
2020-04-29 16:00:00,1.4797
2020-05-05 16:00:00,1.4833
2020-05-06 16:00:00,1.4996
2020-05-07 16:00:00,1.5237
2020-05-10 16:00:00,1.5409
2020-05-11 16:00:00,1.5279
2020-05-12 16:00:00,1.5195
2020-05-13 16:00:00,1.5302
2020-05-14 16:00:00,1.5316
2020-05-17 16:00:00,1.5565
2020-05-18 16:00:00,1.5659
2020-05-19 16:00:00,1.5891
2020-05-20 16:00:00,1.5607
2020-05-21 16:00:00,1.5376
2020-05-24 16:00:00,1.5612
2020-05-25 16:00:00,1.5843
2020-05-26 16:00:00,1.5645
2020-05-27 16:00:00,1.5646
2020-05-28 16:00:00,1.5942
2020-05-31 16:00:00,1.628
2020-06-01 16:00:00,1.6331
2020-06-02 16:00:00,1.6451
2020-06-03 16:00:00,1.6303
2020-06-04 16:00:00,1.6433
2020-06-07 16:00:00,1.6416
2020-06-08 16:00:00,1.6375
2020-06-09 16:00:00,1.6598
2020-06-10 16:00:00,1.6031
2020-06-11 16:00:00,1.6224
2020-06-14 16:00:00,1.6284
2020-06-15 16:00:00,1.6633
2020-06-16 16:00:00,1.6796
2020-06-17 16:00:00,1.6952
2020-06-18 16:00:00,1.7081
2020-06-21 16:00:00,1.7216
2020-06-22 16:00:00,1.7478
2020-06-23 16:00:00,1.7275
2020-06-28 16:00:00,1.7241
2020-06-29 16:00:00,1.7603
2020-06-30 16:00:00,1.7677
2020-07-01 16:00:00,1.8035
2020-07-02 16:00:00,1.8117
2020-07-05 16:00:00,1.8522
2020-07-06 16:00:00,1.8169
2020-07-07 16:00:00,1.8567
2020-07-08 16:00:00,1.9092
2020-07-09 16:00:00,1.9081
2020-07-12 16:00:00,1.911
2020-07-13 16:00:00,1.8886
2020-07-14 16:00:00,1.8962
2020-07-15 16:00:00,1.8052
2020-07-16 16:00:00,1.8463
2020-07-19 16:00:00,1.8654
2020-07-20 16:00:00,1.9011
2020-07-21 16:00:00,1.8711
2020-07-22 16:00:00,1.895
2020-07-23 16:00:00,1.8498
2020-07-26 16:00:00,1.8683
2020-07-27 16:00:00,1.8711
2020-07-28 16:00:00,1.9033
2020-07-29 16:00:00,1.9167
2020-07-30 16:00:00,1.9525
2020-08-02 16:00:00,1.9763
2020-08-03 16:00:00,2.0028
2020-08-04 16:00:00,2.0164
2020-08-05 16:00:00,2.0116
2020-08-06 16:00:00,1.9835
2020-08-09 16:00:00,1.9646
2020-08-10 16:00:00,1.9411
2020-08-11 16:00:00,1.9414
2020-08-12 16:00:00,1.9473
2020-08-13 16:00:00,1.9475
2020-08-16 16:00:00,1.9474
2020-08-17 16:00:00,1.9746
2020-08-18 16:00:00,1.9555
2020-08-19 16:00:00,1.9591
2020-08-20 16:00:00,1.9605
2020-08-23 16:00:00,1.9888
2020-08-24 16:00:00,1.983
2020-08-25 16:00:00,1.9795
2020-08-26 16:00:00,1.9874
2020-08-27 16:00:00,1.9904
2020-08-30 16:00:00,1.9797
2020-08-31 16:00:00,1.9999
2020-09-01 16:00:00,2.0302
2020-09-02 16:00:00,1.9692
2020-09-03 16:00:00,1.9361
2020-09-06 16:00:00,1.9159
2020-09-07 16:00:00,1.8815
2020-09-08 16:00:00,1.8873
2020-09-09 16:00:00,1.867
2020-09-10 16:00:00,1.8835
2020-09-13 16:00:00,1.9125
2020-09-14 16:00:00,1.9329
2020-09-15 16:00:00,1.9173
2020-09-16 16:00:00,1.8879
2020-09-17 16:00:00,1.8776
2020-09-20 16:00:00,1.8606
2020-09-21 16:00:00,1.8812
2020-09-22 16:00:00,1.8757
2020-09-23 16:00:00,1.8592
2020-09-24 16:00:00,1.862
2020-09-27 16:00:00,1.8955
2020-09-28 16:00:00,1.901
2020-09-29 16:00:00,1.9118
2020-10-08 16:00:00,1.9609
2020-10-11 16:00:00,1.9792
2020-10-12 16:00:00,1.9824
2020-10-13 16:00:00,1.9665
2020-10-14 16:00:00,1.9401
2020-10-15 16:00:00,1.9441
2020-10-18 16:00:00,1.9143
2020-10-19 16:00:00,1.9312
2020-10-20 16:00:00,1.9163
2020-10-21 16:00:00,1.9072
2020-10-22 16:00:00,1.9067
2020-10-25 16:00:00,1.895
2020-10-26 16:00:00,1.8991
2020-10-27 16:00:00,1.8798
2020-10-28 16:00:00,1.9298
2020-10-29 16:00:00,1.8846
2020-11-01 16:00:00,1.8887
2020-11-02 16:00:00,1.909
2020-11-03 16:00:00,1.9493
2020-11-04 16:00:00,2.0247
2020-11-05 16:00:00,2.0253
2020-11-08 16:00:00,2.0133
2020-11-09 16:00:00,1.9592
2020-11-10 16:00:00,1.953
2020-11-11 16:00:00,1.9991
2020-11-12 16:00:00,2.0258
2020-11-15 16:00:00,2.0453
2020-11-16 16:00:00,2.0252
2020-11-17 16:00:00,2.033
2020-11-18 16:00:00,2.0372
2020-11-19 16:00:00,2.0551
2020-11-22 16:00:00,2.0688
2020-11-23 16:00:00,2.0915
2020-11-24 16:00:00,2.0734
2020-11-25 16:00:00,2.0776
2020-11-26 16:00:00,2.0921
2020-11-29 16:00:00,2.0948
2020-11-30 16:00:00,2.1181
2020-12-01 16:00:00,2.0929
2020-12-02 16:00:00,2.0893
2020-12-03 16:00:00,2.1105
2020-12-06 16:00:00,2.1006
2020-12-07 16:00:00,2.1006
2020-12-08 16:00:00,2.08
2020-12-09 16:00:00,2.0851
2020-12-10 16:00:00,2.0748
2020-12-13 16:00:00,2.0725
2020-12-14 16:00:00,2.0829
2020-12-15 16:00:00,2.1002
2020-12-16 16:00:00,2.1082
2020-12-17 16:00:00,2.1079
2020-12-20 16:00:00,2.1214
2020-12-21 16:00:00,2.1161
2020-12-22 16:00:00,2.1337
2020-12-23 16:00:00,2.1245
2020-12-24 16:00:00,2.1235
2020-12-27 16:00:00,2.1101
2020-12-28 16:00:00,2.1232
2020-12-29 16:00:00,2.1489
2020-12-30 16:00:00,2.162
2021-01-03 16:00:00,2.1774
2021-01-04 16:00:00,2.1792
2021-01-05 16:00:00,2.1938
2021-01-06 16:00:00,2.2318
2021-01-07 16:00:00,2.2635
2021-01-10 16:00:00,2.2615
2021-01-11 16:00:00,2.2875
2021-01-12 16:00:00,2.276
2021-01-13 16:00:00,2.3
2021-01-14 16:00:00,2.261
2021-01-17 16:00:00,2.326
2021-01-18 16:00:00,2.3856
2021-01-19 16:00:00,2.4475
2021-01-20 16:00:00,2.4524
2021-01-21 16:00:00,2.4307
2021-01-24 16:00:00,2.4921
2021-01-25 16:00:00,2.4441
2021-01-26 16:00:00,2.3745
2021-01-27 16:00:00,2.3432
2021-01-28 16:00:00,2.3385
2021-01-31 16:00:00,2.4006
2021-02-01 16:00:00,2.4523
2021-02-02 16:00:00,2.4613
2021-02-03 16:00:00,2.4417
2021-02-04 16:00:00,2.4358
2021-02-07 16:00:00,2.4649
2021-02-08 16:00:00,2.4906
2021-02-09 16:00:00,2.5109
2021-02-17 16:00:00,2.5527
2021-02-18 16:00:00,2.5667
2021-02-21 16:00:00,2.4869
2021-02-22 16:00:00,2.4529
2021-02-23 16:00:00,2.423
2021-02-24 16:00:00,2.4073
2021-02-25 16:00:00,2.3649
2021-02-28 16:00:00,2.4456
2021-03-01 16:00:00,2.4118
2021-03-02 16:00:00,2.3958
2021-03-03 16:00:00,2.3094
2021-03-04 16:00:00,2.3317
2021-03-07 16:00:00,2.2462
2021-03-08 16:00:00,2.3031
2021-03-09 16:00:00,2.3039
2021-03-10 16:00:00,2.371
2021-03-11 16:00:00,2.3623
2021-03-14 16:00:00,2.3653
2021-03-15 16:00:00,2.379
2021-03-16 16:00:00,2.3958
2021-03-17 16:00:00,2.3655
2021-03-18 16:00:00,2.3768
2021-03-21 16:00:00,2.3877
2021-03-22 16:00:00,2.3349
2021-03-23 16:00:00,2.2624
2021-03-24 16:00:00,2.2538
2021-03-25 16:00:00,2.3111
2021-03-28 16:00:00,2.3003
2021-03-29 16:00:00,2.325
2021-03-30 16:00:00,2.3384
2021-03-31 16:00:00,2.3879
2021-04-01 16:00:00,2.3898
2021-04-05 16:00:00,2.4038
2021-04-06 16:00:00,2.3961
2021-04-07 16:00:00,2.4288
2021-04-08 16:00:00,2.4029
2021-04-11 16:00:00,2.3769
2021-04-12 16:00:00,2.3673
2021-04-13 16:00:00,2.3756
2021-04-14 16:00:00,2.3805
2021-04-15 16:00:00,2.4095
2021-04-18 16:00:00,2.4172
2021-04-19 16:00:00,2.4029
2021-04-20 16:00:00,2.4046
2021-04-21 16:00:00,2.3836
2021-04-22 16:00:00,2.4162
2021-04-25 16:00:00,2.4357
2021-04-26 16:00:00,2.4379
2021-04-27 16:00:00,2.4539
2021-04-28 16:00:00,2.4116
2021-04-29 16:00:00,2.3854
2021-05-05 16:00:00,2.3251
2021-05-06 16:00:00,2.2921
2021-05-09 16:00:00,2.2578
2021-05-10 16:00:00,2.243
2021-05-11 16:00:00,2.2279
2021-05-12 16:00:00,2.2166
2021-05-13 16:00:00,2.2358
2021-05-16 16:00:00,2.2493
2021-05-17 16:00:00,2.2751
2021-05-18 16:00:00,2.2748
2021-05-19 16:00:00,2.2894
2021-05-20 16:00:00,2.2902
2021-05-23 16:00:00,2.3065
2021-05-24 16:00:00,2.3248
2021-05-25 16:00:00,2.326
2021-05-26 16:00:00,2.3462
2021-05-27 16:00:00,2.3369
2021-05-30 16:00:00,2.3455
2021-05-31 16:00:00,2.3568
2021-06-01 16:00:00,2.3698
2021-06-02 16:00:00,2.3471
2021-06-03 16:00:00,2.3619
2021-06-06 16:00:00,2.3616
2021-06-07 16:00:00,2.354
2021-06-08 16:00:00,2.3481
2021-06-09 16:00:00,2.3545
2021-06-10 16:00:00,2.357
2021-06-14 16:00:00,2.3604
2021-06-15 16:00:00,2.3286
2021-06-16 16:00:00,2.3567
2021-06-17 16:00:00,2.3639
2021-06-20 16:00:00,2.3694
2021-06-21 16:00:00,2.3754
2021-06-22 16:00:00,2.4176
2021-06-23 16:00:00,2.4426
2021-06-24 16:00:00,2.4385
2021-06-27 16:00:00,2.5226
2021-06-28 16:00:00,2.5152
2021-06-29 16:00:00,2.5114
2021-06-30 16:00:00,2.5109
2021-07-01 16:00:00,2.5011
2021-07-04 16:00:00,2.5237
2021-07-05 16:00:00,2.5278
2021-07-06 16:00:00,2.5316
2021-07-07 16:00:00,2.4846
2021-07-08 16:00:00,2.5
2021-07-11 16:00:00,2.5143
2021-07-12 16:00:00,2.5235
2021-07-13 16:00:00,2.5212
2021-07-14 16:00:00,2.499
2021-07-15 16:00:00,2.4863
2021-07-18 16:00:00,2.4566
2021-07-19 16:00:00,2.4549
2021-07-20 16:00:00,2.4706
2021-07-21 16:00:00,2.4858
2021-07-22 16:00:00,2.4644
2021-07-25 16:00:00,2.3898
2021-07-26 16:00:00,2.3079
2021-07-27 16:00:00,2.3859
2021-07-28 16:00:00,2.4438
2021-07-29 16:00:00,2.4061
2021-08-01 16:00:00,2.4109
2021-08-02 16:00:00,2.4235
2021-08-03 16:00:00,2.4473
2021-08-04 16:00:00,2.4405
2021-08-05 16:00:00,2.4234
2021-08-08 16:00:00,2.4377
2021-08-09 16:00:00,2.4423
2021-08-10 16:00:00,2.448
2021-08-11 16:00:00,2.442
2021-08-12 16:00:00,2.4305
2021-08-15 16:00:00,2.4063
2021-08-16 16:00:00,2.3625
2021-08-17 16:00:00,2.3619
2021-08-18 16:00:00,2.3491
2021-08-19 16:00:00,2.3418
2021-08-22 16:00:00,2.3849
2021-08-23 16:00:00,2.4204
2021-08-24 16:00:00,2.4356
2021-08-25 16:00:00,2.4256
2021-08-26 16:00:00,2.4464
2021-08-29 16:00:00,2.4524
2021-08-30 16:00:00,2.4476
2021-08-31 16:00:00,2.4585
2021-09-01 16:00:00,2.4563
2021-09-02 16:00:00,2.4617
2021-09-05 16:00:00,2.4623
2021-09-06 16:00:00,2.4598
2021-09-07 16:00:00,2.445
2021-09-08 16:00:00,2.4136
2021-09-09 16:00:00,2.4151
2021-09-12 16:00:00,2.3856
2021-09-13 16:00:00,2.3745
2021-09-14 16:00:00,2.3681
2021-09-15 16:00:00,2.3523
2021-09-16 16:00:00,2.3597
2021-09-21 16:00:00,2.3412
2021-09-22 16:00:00,2.3823
2021-09-23 16:00:00,2.3853
2021-09-26 16:00:00,2.3794
2021-09-27 16:00:00,2.3316
2021-09-28 16:00:00,2.325
2021-09-29 16:00:00,2.3367
2021-10-07 16:00:00,2.3316
2021-10-10 16:00:00,2.339
2021-10-11 16:00:00,2.3343
2021-10-12 16:00:00,2.3642
2021-10-13 16:00:00,2.3797
2021-10-14 16:00:00,2.4069
2021-10-17 16:00:00,2.4244
2021-10-18 16:00:00,2.4396
2021-10-19 16:00:00,2.4361
2021-10-20 16:00:00,2.4419
2021-10-21 16:00:00,2.446
2021-10-24 16:00:00,2.4514
2021-10-25 16:00:00,2.45
2021-10-26 16:00:00,2.4241
2021-10-27 16:00:00,2.4495
2021-10-28 16:00:00,2.4621
2021-10-31 16:00:00,2.4756
2021-11-01 16:00:00,2.467
2021-11-02 16:00:00,2.4789
2021-11-03 16:00:00,2.527
2021-11-04 16:00:00,2.5185
2021-11-07 16:00:00,2.5297
2021-11-08 16:00:00,2.5184
2021-11-09 16:00:00,2.4966
2021-11-10 16:00:00,2.528
2021-11-11 16:00:00,2.5566
2021-11-14 16:00:00,2.547
2021-11-15 16:00:00,2.5745
2021-11-16 16:00:00,2.5851
2021-11-17 16:00:00,2.5844
2021-11-18 16:00:00,2.5984
2021-11-21 16:00:00,2.5944
2021-11-22 16:00:00,2.5637
2021-11-23 16:00:00,2.5728
2021-11-24 16:00:00,2.5862
2021-11-25 16:00:00,2.5338
2021-11-28 16:00:00,2.5561
2021-11-29 16:00:00,2.5317
2021-11-30 16:00:00,2.493
2021-12-01 16:00:00,2.49
2021-12-02 16:00:00,2.4587
2021-12-05 16:00:00,2.4481
2021-12-06 16:00:00,2.523
2021-12-07 16:00:00,2.5353
2021-12-08 16:00:00,2.5194
2021-12-09 16:00:00,2.5236
2021-12-12 16:00:00,2.4963
2021-12-13 16:00:00,2.4693
2021-12-14 16:00:00,2.4983
2021-12-15 16:00:00,2.435
2021-12-16 16:00:00,2.4224
2021-12-19 16:00:00,2.3927
2021-12-20 16:00:00,2.4398
2021-12-21 16:00:00,2.4737
2021-12-22 16:00:00,2.4876
2021-12-23 16:00:00,2.4767
2021-12-26 16:00:00,2.5053
2021-12-27 16:00:00,2.4964
2021-12-28 16:00:00,2.4875
2021-12-29 16:00:00,2.4808
2021-12-30 16:00:00,2.4832
2022-01-03 16:00:00,2.4884
2022-01-04 16:00:00,2.4035
2022-01-05 16:00:00,2.3995
2022-01-06 16:00:00,2.3717
2022-01-09 16:00:00,2.3858
2022-01-10 16:00:00,2.403
2022-01-11 16:00:00,2.4216
2022-01-12 16:00:00,2.3686
2022-01-13 16:00:00,2.3974
2022-01-16 16:00:00,2.3939
2022-01-17 16:00:00,2.3495
2022-01-18 16:00:00,2.3398
2022-01-19 16:00:00,2.3408
2022-01-20 16:00:00,2.3044
2022-01-23 16:00:00,2.3124
2022-01-24 16:00:00,2.2599
2022-01-25 16:00:00,2.253
2022-01-26 16:00:00,2.215
2022-01-27 16:00:00,2.2534
2022-02-06 16:00:00,2.3082
2022-02-07 16:00:00,2.3079
2022-02-08 16:00:00,2.3611
2022-02-09 16:00:00,2.3622
2022-02-10 16:00:00,2.3119
2022-02-13 16:00:00,2.2922
2022-02-14 16:00:00,2.3431
2022-02-15 16:00:00,2.3342
2022-02-16 16:00:00,2.2825
2022-02-17 16:00:00,2.2714
2022-02-20 16:00:00,2.2745
2022-02-21 16:00:00,2.2506
2022-02-22 16:00:00,2.2196
2022-02-23 16:00:00,2.241
2022-02-24 16:00:00,2.2672
2022-02-27 16:00:00,2.2525
2022-02-28 16:00:00,2.2269
2022-03-01 16:00:00,2.2437
2022-03-02 16:00:00,2.2002
2022-03-03 16:00:00,2.1713
2022-03-06 16:00:00,2.1053
2022-03-07 16:00:00,2.0759
2022-03-08 16:00:00,2.1292
2022-03-09 16:00:00,2.1018
2022-03-10 16:00:00,2.0645
2022-03-13 16:00:00,1.9791
2022-03-14 16:00:00,1.9986
2022-03-15 16:00:00,2.0986
2022-03-16 16:00:00,2.1621
2022-03-17 16:00:00,2.1829
2022-03-20 16:00:00,2.1744
2022-03-21 16:00:00,2.2085
2022-03-22 16:00:00,2.1779
2022-03-23 16:00:00,2.2154
2022-03-24 16:00:00,2.1951
2022-03-27 16:00:00,2.2177
2022-03-28 16:00:00,2.2354
2022-03-29 16:00:00,2.2248
2022-03-30 16:00:00,2.1856
2022-03-31 16:00:00,2.1722
2022-04-05 16:00:00,2.1558
2022-04-06 16:00:00,2.139
2022-04-07 16:00:00,2.1239
2022-04-10 16:00:00,2.0648
2022-04-11 16:00:00,2.0587
2022-04-12 16:00:00,2.0846
2022-04-13 16:00:00,2.061
2022-04-14 16:00:00,2.0702
2022-04-17 16:00:00,2.0717
2022-04-18 16:00:00,2.0784
2022-04-19 16:00:00,2.0549
2022-04-20 16:00:00,2.0211
2022-04-21 16:00:00,2.0068
2022-04-24 16:00:00,2.0103
2022-04-25 16:00:00,1.9973
2022-04-26 16:00:00,1.9953
2022-04-27 16:00:00,2.0542
2022-04-28 16:00:00,2.0359
2022-05-04 16:00:00,2.0163
2022-05-05 16:00:00,1.9965
2022-05-08 16:00:00,1.9482
2022-05-09 16:00:00,1.9457
2022-05-10 16:00:00,1.9269
2022-05-11 16:00:00,1.9074
2022-05-12 16:00:00,1.9944
2022-05-15 16:00:00,1.9811
2022-05-16 16:00:00,2.0293
2022-05-17 16:00:00,1.962
2022-05-18 16:00:00,1.96
2022-05-19 16:00:00,1.9571
2022-05-22 16:00:00,1.9517
2022-05-23 16:00:00,1.9032
2022-05-24 16:00:00,1.9243
2022-05-25 16:00:00,1.9561
2022-05-26 16:00:00,2.0117
2022-05-29 16:00:00,2.0114
2022-05-30 16:00:00,2.0175
2022-05-31 16:00:00,2.0105
2022-06-01 16:00:00,2.0578
2022-06-05 16:00:00,2.0289
2022-06-06 16:00:00,2.039
2022-06-07 16:00:00,2.0406
2022-06-08 16:00:00,2.0127
2022-06-09 16:00:00,1.9785
2022-06-12 16:00:00,1.8927
2022-06-13 16:00:00,1.9066
2022-06-14 16:00:00,1.9462
2022-06-15 16:00:00,1.872
2022-06-16 16:00:00,1.8816
2022-06-19 16:00:00,1.9097
2022-06-20 16:00:00,1.9428
2022-06-21 16:00:00,1.9387
2022-06-22 16:00:00,1.9601
2022-06-23 16:00:00,2.0173
2022-06-26 16:00:00,2.0134
2022-06-27 16:00:00,1.993
2022-06-28 16:00:00,1.9801
2022-06-29 16:00:00,1.9603
2022-06-30 16:00:00,1.938
2022-07-03 16:00:00,1.9363
2022-07-04 16:00:00,1.9481
2022-07-05 16:00:00,1.9512
2022-07-06 16:00:00,1.9822
2022-07-07 16:00:00,1.9865
2022-07-10 16:00:00,1.9256
2022-07-11 16:00:00,1.9043
2022-07-12 16:00:00,1.9081
2022-07-13 16:00:00,1.9228
2022-07-14 16:00:00,1.9277
2022-07-17 16:00:00,1.9358
2022-07-18 16:00:00,1.952
2022-07-19 16:00:00,1.9855
2022-07-20 16:00:00,1.9929
2022-07-21 16:00:00,1.9654
2022-07-24 16:00:00,1.957
2022-07-25 16:00:00,1.9558
2022-07-26 16:00:00,1.9935
2022-07-27 16:00:00,2.0118
2022-07-28 16:00:00,2.0157
2022-07-31 16:00:00,2.0137
2022-08-01 16:00:00,2.0058
2022-08-02 16:00:00,2.0397
2022-08-03 16:00:00,2.0708
2022-08-04 16:00:00,2.0598
2022-08-07 16:00:00,2.0452
2022-08-08 16:00:00,2.0227
2022-08-09 16:00:00,2.0576
2022-08-10 16:00:00,2.0527
2022-08-11 16:00:00,2.0887
2022-08-14 16:00:00,2.0959
2022-08-15 16:00:00,2.0946
2022-08-16 16:00:00,2.0839
2022-08-17 16:00:00,2.1016
2022-08-18 16:00:00,2.072
2022-08-21 16:00:00,2.0397
2022-08-22 16:00:00,2.0378
2022-08-23 16:00:00,2.017
2022-08-24 16:00:00,2.0587
2022-08-25 16:00:00,2.0019
2022-08-28 16:00:00,1.9825
2022-08-29 16:00:00,1.9818
2022-08-30 16:00:00,1.9701
2022-08-31 16:00:00,1.9524
2022-09-01 16:00:00,1.9399
2022-09-04 16:00:00,1.9306
2022-09-05 16:00:00,1.9356
2022-09-06 16:00:00,1.958
2022-09-07 16:00:00,1.9646
2022-09-08 16:00:00,1.9975
2022-09-12 16:00:00,1.9457
2022-09-13 16:00:00,1.9504
2022-09-14 16:00:00,1.9217
2022-09-15 16:00:00,1.9091
2022-09-18 16:00:00,1.9083
2022-09-19 16:00:00,1.9003
2022-09-20 16:00:00,1.8669
2022-09-21 16:00:00,1.8431
2022-09-22 16:00:00,1.8122
2022-09-25 16:00:00,1.8137
2022-09-26 16:00:00,1.8313
2022-09-27 16:00:00,1.8401
2022-09-28 16:00:00,1.8019
2022-09-29 16:00:00,1.7798
2022-10-09 16:00:00,1.7486
2022-10-10 16:00:00,1.7221
2022-10-11 16:00:00,1.7215
2022-10-12 16:00:00,1.7419
2022-10-13 16:00:00,1.7011
2022-10-16 16:00:00,1.737
2022-10-17 16:00:00,1.758
2022-10-18 16:00:00,1.7437
2022-10-19 16:00:00,1.7447
2022-10-20 16:00:00,1.7701
2022-10-23 16:00:00,1.7469
2022-10-24 16:00:00,1.7825
2022-10-25 16:00:00,1.7656
2022-10-26 16:00:00,1.7713
2022-10-27 16:00:00,1.7807
2022-10-30 16:00:00,1.7746
2022-10-31 16:00:00,1.7972
2022-11-01 16:00:00,1.7742
2022-11-02 16:00:00,1.7609
2022-11-03 16:00:00,1.7947
2022-11-06 16:00:00,1.8168
2022-11-07 16:00:00,1.8237
2022-11-08 16:00:00,1.7913
2022-11-09 16:00:00,1.8946
2022-11-10 16:00:00,1.9402
2022-11-13 16:00:00,1.9271
2022-11-14 16:00:00,1.9711
2022-11-15 16:00:00,1.9216
2022-11-16 16:00:00,1.922
2022-11-17 16:00:00,1.9207
2022-11-20 16:00:00,1.899
2022-11-21 16:00:00,1.9245
2022-11-22 16:00:00,1.9337
2022-11-23 16:00:00,1.9464
2022-11-24 16:00:00,1.9494
2022-11-27 16:00:00,1.918
2022-11-28 16:00:00,1.9513
2022-11-29 16:00:00,2.0036
2022-11-30 16:00:00,1.9942
2022-12-01 16:00:00,1.9531
2022-12-04 16:00:00,1.9603
2022-12-05 16:00:00,1.9246
2022-12-06 16:00:00,1.8984
2022-12-07 16:00:00,1.9223
2022-12-08 16:00:00,1.9378
2022-12-11 16:00:00,1.9195
2022-12-12 16:00:00,1.9378
