净值日期,单位净值
2020-02-25 16:00:00,1.5637
2020-02-26 16:00:00,1.5846
2020-02-27 16:00:00,1.5043
2020-03-01 16:00:00,1.5776
2020-03-02 16:00:00,1.5892
2020-03-03 16:00:00,1.6194
2020-03-04 16:00:00,1.6426
2020-03-05 16:00:00,1.622
2020-03-08 16:00:00,1.5687
2020-03-09 16:00:00,1.5897
2020-03-10 16:00:00,1.5646
2020-03-11 16:00:00,1.5426
2020-03-12 16:00:00,1.5347
2020-03-15 16:00:00,1.4912
2020-03-16 16:00:00,1.5164
2020-03-17 16:00:00,1.5009
2020-03-18 16:00:00,1.5037
2020-03-19 16:00:00,1.5263
2020-03-22 16:00:00,1.4754
2020-03-23 16:00:00,1.4925
2020-03-24 16:00:00,1.5149
2020-03-25 16:00:00,1.5009
2020-03-26 16:00:00,1.5048
2020-03-29 16:00:00,1.4713
2020-03-30 16:00:00,1.4771
2020-03-31 16:00:00,1.4746
2020-04-01 16:00:00,1.4869
2020-04-02 16:00:00,1.4725
2020-04-06 16:00:00,1.5282
2020-04-07 16:00:00,1.5219
2020-04-08 16:00:00,1.5324
2020-04-09 16:00:00,1.5045
2020-04-12 16:00:00,1.504
2020-04-13 16:00:00,1.5297
2020-04-14 16:00:00,1.5227
2020-04-15 16:00:00,1.5364
2020-04-16 16:00:00,1.5317
2020-04-19 16:00:00,1.5628
2020-04-20 16:00:00,1.5593
2020-04-21 16:00:00,1.5709
2020-04-22 16:00:00,1.5695
2020-04-23 16:00:00,1.5584
2020-04-26 16:00:00,1.5529
2020-04-27 16:00:00,1.536
2020-04-28 16:00:00,1.5484
2020-04-29 16:00:00,1.5598
2020-05-05 16:00:00,1.5766
2020-05-06 16:00:00,1.5681
2020-05-07 16:00:00,1.575
2020-05-10 16:00:00,1.5874
2020-05-11 16:00:00,1.5819
2020-05-12 16:00:00,1.5846
2020-05-13 16:00:00,1.5645
2020-05-14 16:00:00,1.5701
2020-05-17 16:00:00,1.5726
2020-05-18 16:00:00,1.5904
2020-05-19 16:00:00,1.5848
2020-05-20 16:00:00,1.5677
2020-05-21 16:00:00,1.5531
2020-05-24 16:00:00,1.5527
2020-05-25 16:00:00,1.5679
2020-05-26 16:00:00,1.5626
2020-05-27 16:00:00,1.5716
2020-05-28 16:00:00,1.5767
2020-05-31 16:00:00,1.6087
2020-06-01 16:00:00,1.6233
2020-06-02 16:00:00,1.6244
2020-06-03 16:00:00,1.6281
2020-06-04 16:00:00,1.628
2020-06-07 16:00:00,1.6508
2020-06-08 16:00:00,1.654
2020-06-09 16:00:00,1.653
2020-06-10 16:00:00,1.6393
2020-06-11 16:00:00,1.6414
2020-06-14 16:00:00,1.6325
2020-06-15 16:00:00,1.6589
2020-06-16 16:00:00,1.6717
2020-06-17 16:00:00,1.6743
2020-06-18 16:00:00,1.6751
2020-06-21 16:00:00,1.6746
2020-06-22 16:00:00,1.6773
2020-06-23 16:00:00,1.6795
2020-06-28 16:00:00,1.6844
2020-06-29 16:00:00,1.7017
2020-06-30 16:00:00,1.7231
2020-07-01 16:00:00,1.7457
2020-07-02 16:00:00,1.7615
2020-07-05 16:00:00,1.8457
2020-07-06 16:00:00,1.8576
2020-07-07 16:00:00,1.896
2020-07-08 16:00:00,1.9417
2020-07-09 16:00:00,1.9116
2020-07-12 16:00:00,1.9659
2020-07-13 16:00:00,1.9538
2020-07-14 16:00:00,1.9291
2020-07-15 16:00:00,1.8635
2020-07-16 16:00:00,1.864
2020-07-19 16:00:00,1.9298
2020-07-20 16:00:00,1.9348
2020-07-21 16:00:00,1.9504
2020-07-22 16:00:00,1.9429
2020-07-23 16:00:00,1.8491
2020-07-26 16:00:00,1.8591
2020-07-27 16:00:00,1.8749
2020-07-28 16:00:00,1.9167
2020-07-29 16:00:00,1.9446
2020-07-30 16:00:00,1.9638
2020-08-02 16:00:00,1.9988
2020-08-03 16:00:00,2.0093
2020-08-04 16:00:00,2.027
2020-08-05 16:00:00,2.0338
2020-08-06 16:00:00,1.9998
2020-08-09 16:00:00,2.0136
2020-08-10 16:00:00,1.9728
2020-08-11 16:00:00,1.9227
2020-08-12 16:00:00,1.9349
2020-08-13 16:00:00,1.9573
2020-08-16 16:00:00,2.0354
2020-08-17 16:00:00,2.0595
2020-08-18 16:00:00,2.0346
2020-08-19 16:00:00,2.0199
2020-08-20 16:00:00,2.0517
2020-08-23 16:00:00,2.0758
2020-08-24 16:00:00,2.0546
2020-08-25 16:00:00,2.0098
2020-08-26 16:00:00,1.9326
2020-08-27 16:00:00,1.9705
2020-08-30 16:00:00,1.9615
2020-08-31 16:00:00,1.9759
2020-09-01 16:00:00,1.9676
2020-09-02 16:00:00,1.9499
2020-09-03 16:00:00,1.9362
2020-09-06 16:00:00,1.8976
2020-09-07 16:00:00,1.9121
2020-09-08 16:00:00,1.8445
2020-09-09 16:00:00,1.8186
2020-09-10 16:00:00,1.8615
2020-09-13 16:00:00,1.8841
2020-09-14 16:00:00,1.8939
2020-09-15 16:00:00,1.8903
2020-09-16 16:00:00,1.9105
2020-09-17 16:00:00,1.9429
2020-09-20 16:00:00,1.9244
2020-09-21 16:00:00,1.8867
2020-09-22 16:00:00,1.9125
2020-09-23 16:00:00,1.8552
2020-09-24 16:00:00,1.8446
2020-09-27 16:00:00,1.8313
2020-09-28 16:00:00,1.8451
2020-09-29 16:00:00,1.8337
2020-10-08 16:00:00,1.8913
2020-10-11 16:00:00,1.9383
2020-10-12 16:00:00,1.9541
2020-10-13 16:00:00,1.9506
2020-10-14 16:00:00,1.9532
2020-10-15 16:00:00,1.9634
2020-10-18 16:00:00,1.9512
2020-10-19 16:00:00,1.9583
2020-10-20 16:00:00,1.9358
2020-10-21 16:00:00,1.9178
2020-10-22 16:00:00,1.8924
2020-10-25 16:00:00,1.9088
2020-10-26 16:00:00,1.8307
2020-10-27 16:00:00,1.8323
2020-10-28 16:00:00,1.8322
2020-10-29 16:00:00,1.787
2020-11-01 16:00:00,1.7949
2020-11-02 16:00:00,1.8134
2020-11-03 16:00:00,1.8174
2020-11-04 16:00:00,1.8512
2020-11-05 16:00:00,1.8417
2020-11-08 16:00:00,1.8829
2020-11-09 16:00:00,1.8963
2020-11-10 16:00:00,1.8922
2020-11-11 16:00:00,1.905
2020-11-12 16:00:00,1.9068
2020-11-15 16:00:00,1.9573
2020-11-16 16:00:00,1.9326
2020-11-17 16:00:00,1.9395
2020-11-18 16:00:00,1.9161
2020-11-19 16:00:00,1.9617
2020-11-22 16:00:00,1.9199
2020-11-23 16:00:00,1.9415
2020-11-24 16:00:00,1.9127
2020-11-25 16:00:00,1.8984
2020-11-26 16:00:00,1.9003
2020-11-29 16:00:00,1.9003
2020-11-30 16:00:00,1.9323
2020-12-01 16:00:00,1.9251
2020-12-02 16:00:00,1.8834
2020-12-03 16:00:00,1.9064
2020-12-06 16:00:00,1.9006
2020-12-07 16:00:00,1.8965
2020-12-08 16:00:00,1.8798
2020-12-09 16:00:00,1.8789
2020-12-10 16:00:00,1.8202
2020-12-13 16:00:00,1.8436
2020-12-14 16:00:00,1.8679
2020-12-15 16:00:00,1.877
2020-12-16 16:00:00,1.9323
2020-12-17 16:00:00,1.9968
2020-12-20 16:00:00,2.0411
2020-12-21 16:00:00,1.9801
2020-12-22 16:00:00,1.9931
2020-12-23 16:00:00,1.9819
2020-12-24 16:00:00,2.0347
2020-12-27 16:00:00,2.0385
2020-12-28 16:00:00,1.967
2020-12-29 16:00:00,2.004
2020-12-30 16:00:00,2.0263
2021-01-03 16:00:00,2.0763
2021-01-04 16:00:00,2.1107
2021-01-05 16:00:00,2.107
2021-01-06 16:00:00,2.1324
2021-01-07 16:00:00,2.1133
2021-01-10 16:00:00,2.0493
2021-01-11 16:00:00,2.095
2021-01-12 16:00:00,2.0858
2021-01-13 16:00:00,2.0514
2021-01-14 16:00:00,2.0777
2021-01-17 16:00:00,2.1415
2021-01-18 16:00:00,2.1235
2021-01-19 16:00:00,2.1631
2021-01-20 16:00:00,2.2479
2021-01-21 16:00:00,2.2489
2021-01-24 16:00:00,2.2825
2021-01-25 16:00:00,2.3154
2021-01-26 16:00:00,2.3042
2021-01-27 16:00:00,2.2364
2021-01-28 16:00:00,2.1977
2021-01-31 16:00:00,2.2744
2021-02-01 16:00:00,2.3019
2021-02-02 16:00:00,2.3125
2021-02-03 16:00:00,2.3136
2021-02-04 16:00:00,2.2311
2021-02-07 16:00:00,2.3192
2021-02-08 16:00:00,2.4294
2021-02-09 16:00:00,2.4557
2021-02-17 16:00:00,2.5704
2021-02-18 16:00:00,2.6103
2021-02-21 16:00:00,2.6566
2021-02-22 16:00:00,2.6298
2021-02-23 16:00:00,2.5923
2021-02-24 16:00:00,2.5813
2021-02-25 16:00:00,2.5009
2021-02-28 16:00:00,2.5527
2021-03-01 16:00:00,2.4911
2021-03-02 16:00:00,2.5819
2021-03-03 16:00:00,2.5619
2021-03-04 16:00:00,2.5222
2021-03-07 16:00:00,2.4979
2021-03-08 16:00:00,2.4481
2021-03-09 16:00:00,2.4346
2021-03-10 16:00:00,2.5065
2021-03-11 16:00:00,2.5339
2021-03-14 16:00:00,2.5354
2021-03-15 16:00:00,2.5362
2021-03-16 16:00:00,2.5306
2021-03-17 16:00:00,2.5655
2021-03-18 16:00:00,2.5116
2021-03-21 16:00:00,2.5649
2021-03-22 16:00:00,2.4882
2021-03-23 16:00:00,2.407
2021-03-24 16:00:00,2.4117
2021-03-25 16:00:00,2.4585
2021-03-28 16:00:00,2.4983
2021-03-29 16:00:00,2.4986
2021-03-30 16:00:00,2.484
2021-03-31 16:00:00,2.5227
2021-04-01 16:00:00,2.5322
2021-04-05 16:00:00,2.5435
2021-04-06 16:00:00,2.5818
2021-04-07 16:00:00,2.5878
2021-04-08 16:00:00,2.5989
2021-04-11 16:00:00,2.5256
2021-04-12 16:00:00,2.5158
2021-04-13 16:00:00,2.562
2021-04-14 16:00:00,2.5695
2021-04-15 16:00:00,2.5817
2021-04-18 16:00:00,2.609
2021-04-19 16:00:00,2.6084
2021-04-20 16:00:00,2.6064
2021-04-21 16:00:00,2.6273
2021-04-22 16:00:00,2.6279
2021-04-25 16:00:00,2.6666
2021-04-26 16:00:00,2.6884
2021-04-27 16:00:00,2.715
2021-04-28 16:00:00,2.7561
2021-04-29 16:00:00,2.7374
2021-05-05 16:00:00,2.8095
2021-05-06 16:00:00,2.8628
2021-05-09 16:00:00,2.9431
2021-05-10 16:00:00,2.8968
2021-05-11 16:00:00,2.932
2021-05-12 16:00:00,2.8344
2021-05-13 16:00:00,2.8348
2021-05-16 16:00:00,2.8331
2021-05-17 16:00:00,2.8858
2021-05-18 16:00:00,2.8486
2021-05-19 16:00:00,2.7826
2021-05-20 16:00:00,2.8202
2021-05-23 16:00:00,2.7916
2021-05-24 16:00:00,2.8372
2021-05-25 16:00:00,2.8635
2021-05-26 16:00:00,2.9101
2021-05-27 16:00:00,2.9326
2021-05-30 16:00:00,2.9564
2021-05-31 16:00:00,2.9929
2021-06-01 16:00:00,2.9721
2021-06-02 16:00:00,2.9864
2021-06-03 16:00:00,2.9709
2021-06-06 16:00:00,3.0018
2021-06-07 16:00:00,2.9715
2021-06-08 16:00:00,3.0094
2021-06-09 16:00:00,3.0131
2021-06-10 16:00:00,3.0182
2021-06-14 16:00:00,2.9692
2021-06-15 16:00:00,2.9364
2021-06-16 16:00:00,2.9357
2021-06-17 16:00:00,2.9335
2021-06-20 16:00:00,2.9293
2021-06-21 16:00:00,2.9362
2021-06-22 16:00:00,2.9767
2021-06-23 16:00:00,2.9726
2021-06-24 16:00:00,3.0243
2021-06-27 16:00:00,2.9949
2021-06-28 16:00:00,2.9528
2021-06-29 16:00:00,2.9721
2021-06-30 16:00:00,2.9448
2021-07-01 16:00:00,2.9375
2021-07-04 16:00:00,2.9833
2021-07-05 16:00:00,3.0052
2021-07-06 16:00:00,3.0305
2021-07-07 16:00:00,2.9829
2021-07-08 16:00:00,3.0398
2021-07-11 16:00:00,3.0435
2021-07-12 16:00:00,3.108
2021-07-13 16:00:00,3.1208
2021-07-14 16:00:00,3.1106
2021-07-15 16:00:00,3.151
2021-07-18 16:00:00,3.1518
2021-07-19 16:00:00,3.138
2021-07-20 16:00:00,3.1478
2021-07-21 16:00:00,3.1993
2021-07-22 16:00:00,3.1883
2021-07-25 16:00:00,3.1381
2021-07-26 16:00:00,3.0722
2021-07-27 16:00:00,3.0253
2021-07-28 16:00:00,3.0894
2021-07-29 16:00:00,3.0983
2021-08-01 16:00:00,3.1118
2021-08-02 16:00:00,3.0491
2021-08-03 16:00:00,3.1376
2021-08-04 16:00:00,3.1275
2021-08-05 16:00:00,3.1778
2021-08-08 16:00:00,3.2075
2021-08-09 16:00:00,3.2387
2021-08-10 16:00:00,3.3227
2021-08-11 16:00:00,3.3527
2021-08-12 16:00:00,3.3564
2021-08-15 16:00:00,3.3587
2021-08-16 16:00:00,3.279
2021-08-17 16:00:00,3.3082
2021-08-18 16:00:00,3.2802
2021-08-19 16:00:00,3.2912
2021-08-22 16:00:00,3.3495
2021-08-23 16:00:00,3.4104
2021-08-24 16:00:00,3.3889
2021-08-25 16:00:00,3.3635
2021-08-26 16:00:00,3.3944
2021-08-29 16:00:00,3.391
2021-08-30 16:00:00,3.4383
2021-08-31 16:00:00,3.4589
2021-09-01 16:00:00,3.5425
2021-09-02 16:00:00,3.5414
2021-09-05 16:00:00,3.6082
2021-09-06 16:00:00,3.6906
2021-09-07 16:00:00,3.6864
2021-09-08 16:00:00,3.6503
2021-09-09 16:00:00,3.6843
2021-09-12 16:00:00,3.7179
2021-09-13 16:00:00,3.6269
2021-09-14 16:00:00,3.6338
2021-09-15 16:00:00,3.5923
2021-09-16 16:00:00,3.6438
2021-09-21 16:00:00,3.6674
2021-09-22 16:00:00,3.6935
2021-09-23 16:00:00,3.6693
2021-09-26 16:00:00,3.605
2021-09-27 16:00:00,3.6429
2021-09-28 16:00:00,3.5387
2021-09-29 16:00:00,3.5848
2021-10-07 16:00:00,3.5969
2021-10-10 16:00:00,3.5924
2021-10-11 16:00:00,3.5385
2021-10-12 16:00:00,3.5128
2021-10-13 16:00:00,3.5079
2021-10-14 16:00:00,3.5187
2021-10-17 16:00:00,3.5499
2021-10-18 16:00:00,3.579
2021-10-19 16:00:00,3.5776
2021-10-20 16:00:00,3.588
2021-10-21 16:00:00,3.5673
2021-10-24 16:00:00,3.6214
2021-10-25 16:00:00,3.6064
2021-10-26 16:00:00,3.5659
2021-10-27 16:00:00,3.5369
2021-10-28 16:00:00,3.5776
2021-10-31 16:00:00,3.6054
2021-11-01 16:00:00,3.5523
2021-11-02 16:00:00,3.5533
2021-11-03 16:00:00,3.5938
2021-11-04 16:00:00,3.5698
2021-11-07 16:00:00,3.5797
2021-11-08 16:00:00,3.5997
2021-11-09 16:00:00,3.5991
2021-11-10 16:00:00,3.64
2021-11-11 16:00:00,3.6485
2021-11-14 16:00:00,3.6432
2021-11-15 16:00:00,3.6048
2021-11-16 16:00:00,3.6122
2021-11-17 16:00:00,3.5895
2021-11-18 16:00:00,3.6348
2021-11-21 16:00:00,3.6564
2021-11-22 16:00:00,3.6652
2021-11-23 16:00:00,3.6596
2021-11-24 16:00:00,3.6443
2021-11-25 16:00:00,3.6318
2021-11-28 16:00:00,3.6278
2021-11-29 16:00:00,3.6328
2021-11-30 16:00:00,3.6604
2021-12-01 16:00:00,3.6475
2021-12-02 16:00:00,3.6685
2021-12-05 16:00:00,3.6748
2021-12-06 16:00:00,3.6763
2021-12-07 16:00:00,3.7344
2021-12-08 16:00:00,3.7737
2021-12-09 16:00:00,3.7382
2021-12-12 16:00:00,3.7535
2021-12-13 16:00:00,3.7487
2021-12-14 16:00:00,3.7512
2021-12-15 16:00:00,3.7776
2021-12-16 16:00:00,3.7317
2021-12-19 16:00:00,3.6917
2021-12-20 16:00:00,3.778
2021-12-21 16:00:00,3.7893
2021-12-22 16:00:00,3.7867
2021-12-23 16:00:00,3.7523
2021-12-26 16:00:00,3.7597
2021-12-27 16:00:00,3.7709
2021-12-28 16:00:00,3.7547
2021-12-29 16:00:00,3.8052
2021-12-30 16:00:00,3.8303
2022-01-03 16:00:00,3.8255
2022-01-04 16:00:00,3.781
2022-01-05 16:00:00,3.7534
2022-01-06 16:00:00,3.7175
2022-01-09 16:00:00,3.7662
2022-01-10 16:00:00,3.7346
2022-01-11 16:00:00,3.7706
2022-01-12 16:00:00,3.7084
2022-01-13 16:00:00,3.6952
2022-01-16 16:00:00,3.7646
2022-01-17 16:00:00,3.7795
2022-01-18 16:00:00,3.7644
2022-01-19 16:00:00,3.7547
2022-01-20 16:00:00,3.7198
2022-01-23 16:00:00,3.7411
2022-01-24 16:00:00,3.6294
2022-01-25 16:00:00,3.6671
2022-01-26 16:00:00,3.5913
2022-01-27 16:00:00,3.5766
2022-02-06 16:00:00,3.6072
2022-02-07 16:00:00,3.612
2022-02-08 16:00:00,3.6389
2022-02-09 16:00:00,3.6294
2022-02-10 16:00:00,3.5734
2022-02-13 16:00:00,3.4979
2022-02-14 16:00:00,3.5396
2022-02-15 16:00:00,3.5447
2022-02-16 16:00:00,3.5455
2022-02-17 16:00:00,3.568
2022-02-20 16:00:00,3.5658
2022-02-21 16:00:00,3.5206
2022-02-22 16:00:00,3.5764
2022-02-23 16:00:00,3.4936
2022-02-24 16:00:00,3.5093
2022-02-27 16:00:00,3.5118
2022-02-28 16:00:00,3.5157
2022-03-01 16:00:00,3.4983
2022-03-02 16:00:00,3.4736
2022-03-03 16:00:00,3.4299
2022-03-06 16:00:00,3.3409
2022-03-07 16:00:00,3.2293
2022-03-08 16:00:00,3.1845
2022-03-09 16:00:00,3.2348
2022-03-10 16:00:00,3.2607
2022-03-13 16:00:00,3.1789
2022-03-14 16:00:00,3.0366
2022-03-15 16:00:00,3.1606
2022-03-16 16:00:00,3.2186
2022-03-17 16:00:00,3.2461
2022-03-20 16:00:00,3.252
2022-03-21 16:00:00,3.2547
2022-03-22 16:00:00,3.2684
2022-03-23 16:00:00,3.2503
2022-03-24 16:00:00,3.1889
2022-03-27 16:00:00,3.1889
2022-03-28 16:00:00,3.1693
2022-03-29 16:00:00,3.2622
2022-03-30 16:00:00,3.2126
2022-03-31 16:00:00,3.231
2022-04-05 16:00:00,3.2106
2022-04-06 16:00:00,3.1528
2022-04-07 16:00:00,3.1524
2022-04-10 16:00:00,3.0515
2022-04-11 16:00:00,3.1011
2022-04-12 16:00:00,3.0636
2022-04-13 16:00:00,3.1013
2022-04-14 16:00:00,3.0649
2022-04-17 16:00:00,3.0668
2022-04-18 16:00:00,3.0687
2022-04-19 16:00:00,3.0131
2022-04-20 16:00:00,2.9495
2022-04-21 16:00:00,2.9396
2022-04-24 16:00:00,2.7767
2022-04-25 16:00:00,2.6844
2022-04-26 16:00:00,2.7837
2022-04-27 16:00:00,2.7757
2022-04-28 16:00:00,2.898
2022-05-04 16:00:00,2.9206
2022-05-05 16:00:00,2.8628
2022-05-08 16:00:00,2.8714
2022-05-09 16:00:00,2.9003
2022-05-10 16:00:00,2.9433
2022-05-11 16:00:00,2.9315
2022-05-12 16:00:00,2.9577
2022-05-15 16:00:00,2.9513
2022-05-16 16:00:00,2.9754
2022-05-17 16:00:00,2.9706
2022-05-18 16:00:00,2.9756
2022-05-19 16:00:00,3.0269
2022-05-22 16:00:00,3.0391
2022-05-23 16:00:00,2.9307
2022-05-24 16:00:00,2.9518
2022-05-25 16:00:00,2.9878
2022-05-26 16:00:00,2.9878
2022-05-29 16:00:00,3.0187
2022-05-30 16:00:00,3.0741
2022-05-31 16:00:00,3.0711
2022-06-01 16:00:00,3.1161
2022-06-05 16:00:00,3.2034
2022-06-06 16:00:00,3.2017
2022-06-07 16:00:00,3.2141
2022-06-08 16:00:00,3.1708
2022-06-09 16:00:00,3.2573
2022-06-12 16:00:00,3.2397
2022-06-13 16:00:00,3.2828
2022-06-14 16:00:00,3.325
2022-06-15 16:00:00,3.2907
2022-06-16 16:00:00,3.3338
2022-06-19 16:00:00,3.348
2022-06-20 16:00:00,3.3331
2022-06-21 16:00:00,3.2844
2022-06-22 16:00:00,3.3854
2022-06-23 16:00:00,3.4389
2022-06-26 16:00:00,3.4497
2022-06-27 16:00:00,3.4831
2022-06-28 16:00:00,3.3818
2022-06-29 16:00:00,3.4165
2022-06-30 16:00:00,3.396
2022-07-03 16:00:00,3.4256
2022-07-04 16:00:00,3.4014
2022-07-05 16:00:00,3.36
2022-07-06 16:00:00,3.3847
2022-07-07 16:00:00,3.3423
2022-07-10 16:00:00,3.2836
2022-07-11 16:00:00,3.2518
2022-07-12 16:00:00,3.2703
2022-07-13 16:00:00,3.2936
2022-07-14 16:00:00,3.272
2022-07-17 16:00:00,3.352
2022-07-18 16:00:00,3.3805
2022-07-19 16:00:00,3.4023
2022-07-20 16:00:00,3.3631
2022-07-21 16:00:00,3.3525
2022-07-24 16:00:00,3.3084
2022-07-25 16:00:00,3.347
2022-07-26 16:00:00,3.3901
2022-07-27 16:00:00,3.4148
2022-07-28 16:00:00,3.4131
2022-07-31 16:00:00,3.4439
2022-08-01 16:00:00,3.362
2022-08-02 16:00:00,3.3019
2022-08-03 16:00:00,3.2986
2022-08-04 16:00:00,3.338
2022-08-07 16:00:00,3.3725
2022-08-08 16:00:00,3.3652
2022-08-09 16:00:00,3.3801
2022-08-10 16:00:00,3.4508
2022-08-11 16:00:00,3.418
2022-08-14 16:00:00,3.431
2022-08-15 16:00:00,3.4288
2022-08-16 16:00:00,3.4668
2022-08-17 16:00:00,3.453
2022-08-18 16:00:00,3.3946
2022-08-21 16:00:00,3.4145
2022-08-22 16:00:00,3.4091
2022-08-23 16:00:00,3.3119
2022-08-24 16:00:00,3.3386
2022-08-25 16:00:00,3.3195
2022-08-28 16:00:00,3.3027
2022-08-29 16:00:00,3.2864
2022-08-30 16:00:00,3.2295
2022-08-31 16:00:00,3.2178
2022-09-01 16:00:00,3.2242
2022-09-04 16:00:00,3.2287
2022-09-05 16:00:00,3.2908
2022-09-06 16:00:00,3.3038
2022-09-07 16:00:00,3.2891
2022-09-08 16:00:00,3.326
2022-09-12 16:00:00,3.3493
2022-09-13 16:00:00,3.3125
2022-09-14 16:00:00,3.2371
2022-09-15 16:00:00,3.1138
2022-09-18 16:00:00,3.1006
2022-09-19 16:00:00,3.1308
2022-09-20 16:00:00,3.1251
2022-09-21 16:00:00,3.1032
2022-09-22 16:00:00,3.0658
2022-09-25 16:00:00,3.055
2022-09-26 16:00:00,3.0827
2022-09-27 16:00:00,2.9995
2022-09-28 16:00:00,3.0001
2022-09-29 16:00:00,2.9636
2022-10-09 16:00:00,2.8975
2022-10-10 16:00:00,2.8999
2022-10-11 16:00:00,2.9749
2022-10-12 16:00:00,2.9617
2022-10-13 16:00:00,3.0411
2022-10-16 16:00:00,3.0438
2022-10-17 16:00:00,3.0443
2022-10-18 16:00:00,3.0098
2022-10-19 16:00:00,2.991
2022-10-20 16:00:00,3.0029
2022-10-23 16:00:00,2.9626
2022-10-24 16:00:00,2.9349
2022-10-25 16:00:00,2.9757
2022-10-26 16:00:00,3.0056
2022-10-27 16:00:00,2.9228
2022-10-30 16:00:00,2.9537
2022-10-31 16:00:00,3.0413
2022-11-01 16:00:00,3.0777
2022-11-02 16:00:00,3.0485
2022-11-03 16:00:00,3.1592
2022-11-06 16:00:00,3.1767
2022-11-07 16:00:00,3.1701
2022-11-08 16:00:00,3.1674
2022-11-09 16:00:00,3.1571
2022-11-10 16:00:00,3.2328
2022-11-13 16:00:00,3.2098
2022-11-14 16:00:00,3.3013
2022-11-15 16:00:00,3.2602
2022-11-16 16:00:00,3.2491
2022-11-17 16:00:00,3.2216
2022-11-20 16:00:00,3.2064
2022-11-21 16:00:00,3.1837
2022-11-22 16:00:00,3.1831
2022-11-23 16:00:00,3.1736
2022-11-24 16:00:00,3.1651
2022-11-27 16:00:00,3.1258
2022-11-28 16:00:00,3.1962
2022-11-29 16:00:00,3.2088
2022-11-30 16:00:00,3.2588
2022-12-01 16:00:00,3.2195
2022-12-04 16:00:00,3.2598
2022-12-05 16:00:00,3.2707
2022-12-06 16:00:00,3.2617
2022-12-07 16:00:00,3.2587
2022-12-08 16:00:00,3.2687
2022-12-11 16:00:00,3.2263
2022-12-12 16:00:00,3.2083
